"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"36",253.317104453884,219.028279551352,200.072562244804,247.745288756563,223.360163010657,232.718142350173,213.706218217812,223.810631335418,199.208709953136,167.928497721426,176.792790978176,207.125944983299,236.382900628842,266.919161264841,121.757073167133,156.522715032122,238.825955679475,212.318782767354,89.6325599895744,229.479345109857,118.639630928035,82.0052009250725,62.6047972629436,174.946525173791,239.141094577829,228.706588956613,209.548929146535,176.184196413376,115.004107433628,211.087448061524,200.292594402209,243.790699990175,190.906386469403,264.8802987996,61.3244772848215,0,136.714616506085,210.184219168833,207.316142215887,222.697964495508,182.765002941679,177.635651744413,157.736732873225,226.201558160057,127.546126176046,209.194791690303,254.764527433881,174.799099246183,34.7790837140887,244.201394298677,111.860926875994
"37",151.402522247859,117.37493599902,103.339834916459,150.438969747104,114.918060949204,146.7002261439,117.622329406525,92.3196299143394,87.4704699754751,90.1256733118125,68.7547137986989,73.4017163958735,130.16344798363,151.964036104094,68.0263857802388,76.4767678168147,122.988564957821,134.590766894261,69.7914966522166,117.380992420416,24.8416563845707,56.1356009830021,110.628004535928,68.4862604151071,167.076963127433,161.065067109727,106.288540579914,80.149654738951,81.5829624367478,91.3970236964887,75.3095687828139,166.618537820347,79.2791353688855,159.584063437953,75.4282344021602,136.714616506085,0,113.278060150292,85.9948332828866,105.941492401718,46.0558627512361,98.1117299457017,90.2161524574225,99.7550575689385,83.9413239020941,104.036817740805,151.112605445111,62.3694714460959,103.854626546785,169.572591018858,39.6491107627586
"38",43.2031931286779,10.4451283657125,10.6000835542937,38.9107605572404,21.5716387842983,34.4802985750373,4.34430697067686,74.4367043039802,30.8982445443643,43.336597581609,166.815716922353,81.1100691552528,27.9944624807106,61.5814601259386,88.432164667477,53.6659737940727,41.2468199141254,32.0431447591712,120.707085322685,30.1214088409531,109.294528463398,138.169935021589,154.643398977978,44.8450140813453,59.620339021242,58.1324210641666,11.1076300413456,35.9655801012371,97.0986669138864,42.1228272615118,56.0546613204473,56.3300184518663,36.3771506415378,54.7397881889241,160.72931913412,210.184219168833,113.278060150292,0,46.2517275580534,36.3046514445459,104.210162443612,34.9576609666023,55.0773529885173,59.3678519865513,85.2736246292967,14.5613973909614,44.5866753224236,51.2065908400234,176.453619656579,60.2381092116847,106.276404774833
"39",70.2604365921495,43.2502049917457,42.5197274249954,72.459536991119,34.6314955560924,78.4745618245741,49.4717753206278,30.185118076068,18.2228231151524,64.23686617416,126.709473214676,35.0512846995184,48.8045530367455,65.9870972078258,92.8504354461242,64.1330207896374,37.2150572382046,77.982726095147,120.125281085806,33.6622008889109,92.0992898363461,127.340165557571,160.87816693308,35.5212775663331,105.273375977677,104.377192343127,35.2016597763496,43.7022827465781,106.466042881766,5.84192672206422,12.0624592001685,100.911820319541,21.1952437648174,76.0249692532209,150.317486193167,207.316142215887,85.9948332828866,46.2517275580534,0,20.6181713424256,62.6415014039054,62.500893265299,75.2051668003497,20.899451126421,97.8408848605043,31.7420852055215,68.9861511327535,32.9570851764201,172.537313747793,105.205749430854,95.6715276136115
"40",50.3260725323245,29.3143371279849,37.5638370586217,53.6235281980199,17.5901056822597,63.3742985458305,38.0508995322105,40.4433124303714,23.7423911123805,68.012100154865,146.764134955066,52.3527370606149,29.3894523276133,46.3190702856287,104.465595335857,72.1308293813996,17.1360327214763,67.7613049769412,134.020121350105,13.6317921175097,110.149686277621,144.299099349167,173.024795085479,47.8194314916258,91.0790523122051,92.0065428774686,26.1789878557479,50.3035058348489,116.668038945981,14.8333229630538,32.5780982360087,85.5483548535507,31.7999207626355,55.4632585593851,167.386306506159,222.697964495508,105.941492401718,36.3046514445459,20.6181713424256,0,82.7245580360133,63.2610558772164,80.0336761524955,23.8694940050666,106.610037247091,23.3680971021926,48.7698953299653,48.4143356760024,188.012479409527,90.1272454284691,112.094738090108
"41",132.867903285399,104.131677514289,96.7811926851613,134.953933555565,97.0620999952682,138.453526478751,108.186416684351,54.7942196331665,73.46525809761,99.6192937220582,64.0747577974184,34.7982962885243,111.446054207987,124.362208251505,98.5329157004156,90.0476310690936,97.8345244802851,132.903065087143,110.853968515618,96.1650558472122,67.2808545606869,101.882926495243,153.424008335052,66.9435782871355,163.512652231397,160.427814679418,94.2420199468912,81.7031368496012,113.892973716922,68.427734707674,50.6518279569237,160.533490181352,68.2159094718509,137.981584505031,121.462223043253,182.765002941679,46.0558627512361,104.210162443612,62.6415014039054,82.7245580360133,0,103.999218002831,105.184064100083,67.6563759545047,111.722155066563,91.0664399538403,131.472807861074,58.4434550238996,149.813873542832,164.430665533472,79.6810624173228
"42",76.5859479526146,45.1862908332353,27.1932866685134,70.2543239835934,54.0545214636919,56.0902965803335,37.5738531211206,92.5520877556515,44.5019922679273,10.0384531736277,160.769565872112,91.7607331919015,62.9390030054235,96.4014358212316,56.5736672211117,24.109880047201,73.5650020377978,38.4495985162093,89.1023548105006,62.3066188966807,87.2414042690931,110.423036232262,120.424374758353,37.1882357919492,70.4602665418274,63.3207504247648,39.2900359149502,22.4925970722375,63.1702060708981,61.3363199441949,66.9813354531651,71.7871099255462,42.5837527430361,88.7588392175538,131.963042506893,177.635651744413,98.1117299457017,34.9576609666023,62.500893265299,63.2610558772164,103.999218002831,0,20.3827971775593,81.6550687836739,50.9666418422842,40.9303290746798,78.5231944965276,45.6733487988732,144.665099434433,73.8651964513683,80.4291323784306
"43",96.9649922255449,65.111485607446,46.469066901648,90.5042841139213,73.0549262676153,75.1428094788657,57.8816867466356,104.092928694615,58.5471878830464,12.1981715315678,156.5732811718,99.623407665856,82.9480591832252,116.158638607988,37.9230216506745,15.1599774255795,92.0541010968723,55.6434353738725,70.0226689405562,80.9815226158642,75.0625776752551,93.5618323251455,100.053743470715,42.9087173458678,85.8559927378572,77.1613597258358,58.1420021326299,31.503655599499,42.9390726963792,75.3518847470448,76.8699677849196,88.603819745831,54.0504852582396,109.138046516809,114.203248129309,157.736732873225,90.2161524574225,55.0773529885173,75.2051668003497,80.0336761524955,105.184064100083,20.3827971775593,0,95.6307440197888,30.6236519936479,59.2342267505753,98.9024484143356,50.2793376018729,125.168094861594,90.0083343675932,65.7284513067809
"44",70.6958082000944,53.1224604677311,58.6445992848146,75.6287008444649,41.4160655325244,87.1312777645834,61.5396393593756,17.2817763549655,37.3471944441573,84.3428323008419,130.328377156661,33.6235938368289,51.4794159347335,56.874246945521,113.522267275904,84.9661254670957,32.8031821381973,91.2349346959417,140.049461295234,36.010374247907,109.266762162186,145.320064213959,181.275865096938,56.3826577297287,114.892052759749,115.855759198904,48.5973002205657,64.2047473306614,127.295593033995,20.3932601196985,25.949247608934,109.17683684732,41.907742547223,73.0091671908942,168.065491237413,226.201558160057,99.7550575689385,59.3678519865513,20.899451126421,23.8694940050666,67.6563759545047,81.6550687836739,95.6307440197888,0,118.740335978602,45.3649291041531,68.408347336337,53.2290135627963,191.451908361269,113.805662235067,114.34071752232
"45",127.541565883522,95.048779994951,76.0849726443077,121.1233967439,101.988594247558,105.187534978242,88.2809278723565,124.080649024163,83.5137912100804,41.9389851510164,152.695592311919,115.347113978044,112.888524013064,145.648537216757,16.3392842204965,34.4826670276308,120.203528807684,84.8566150246736,42.184355183442,109.475979823559,62.5745019073223,69.8689505390972,69.4704105058641,62.4805666877565,113.074332898053,103.331312441764,87.187917066834,56.3065426599872,12.5563752475675,99.320803982819,96.3944764522373,116.925854109539,77.1239096159092,139.647865552826,88.0807373854474,127.546126176046,83.9413239020941,85.2736246292967,97.8408848605043,106.610037247091,111.722155066563,50.9666418422842,30.6236519936479,118.740335978602,0,87.7939819990623,129.41549805069,67.2638562986674,95.6814730118414,117.762691650439,49.1442090308428
"46",47.8069644765524,13.5264522746488,14.2922952262449,46.4415811945036,14.3151358382378,47.5126852871483,17.7667896470448,59.9938895362773,17.7625324923163,47.0360880036403,154.328157891918,66.6978104401645,27.7521140441285,58.2128824421401,88.2569583134167,53.9879068332336,32.8327372877309,46.541949728453,119.610004079188,21.7697338069022,102.87268319059,134.113303129401,156.163065628501,37.1663815480322,73.7102951029313,72.643401233918,3.46218909337289,33.0494849028616,98.815440849931,27.567750240702,41.9150680237513,69.8155565275999,24.9374932581806,57.4495928179582,157.040037541741,209.194791690303,104.036817740805,14.5613973909614,31.7420852055215,23.3680971021926,91.0664399538403,40.9303290746798,59.2342267505753,45.3649291041531,87.7939819990623,0,48.0513738771539,41.7800122985305,174.920349472198,73.9429029739086,101.767874056544
"47",3.82400936577373,36.1343430079138,54.7618866409185,13.9041462371867,36.2108415575189,36.846356338203,41.212333214292,85.5902283391694,63.6518360983011,87.563341351803,195.527904418963,100.505262288663,20.9552062007511,28.2616596407716,133.017207087399,98.2418765419788,35.6372515403303,55.6263261230288,165.25018853829,35.3317665962012,150.923867994006,181.711195127545,198.882264032791,85.2174442695193,60.2345534308686,66.7399074907236,46.6443969769274,79.5249499291323,141.435262464917,63.1513751052829,81.0485962284271,51.7528595980645,71.994234443534,10.2356491913652,204.501437811332,254.764527433881,151.112605445111,44.5866753224236,68.9861511327535,48.7698953299653,131.472807861074,78.5231944965276,98.9024484143356,68.408347336337,129.41549805069,48.0513738771539,0,89.4409039786889,220.970506650101,56.5329986210751,149.484392807528
"48",89.4585161375975,55.026333853804,41.7445781113542,88.097117292001,53.5718348458757,85.2610476271361,55.5367001228201,56.8360772108361,26.2763023209103,42.3661886404238,117.625028921457,49.5318834427283,68.6287629683559,94.2490962460089,60.4656529939099,36.2569668833499,65.2214458320926,76.0200063656794,87.1758207833552,57.4507547830728,62.2639014814238,95.8856757421607,128.054704405999,8.50459436044874,107.82179003368,103.473127286984,43.9319323529833,23.269593381783,74.6935825139692,36.3123288309264,29.2198315062639,106.169965319826,17.6306788626146,98.3867044012821,118.974155050977,174.799099246183,62.3694714460959,51.2065908400234,32.9570851764201,48.4143356760024,58.4434550238996,45.6733487988732,50.2793376018729,53.2290135627963,67.2638562986674,41.7800122985305,89.4409039786889,0,140.041821675788,109.565164543156,63.7036370199179
"49",219.650793449747,185.065114837031,166.212358942694,214.423300314889,189.020396899283,200.309678276777,180.0857824486,189.298412211563,164.577539872123,134.803243161361,150.59712423932,172.919636086208,202.267816036267,232.446730307507,88.2619059627044,122.829322587498,204.220931295173,180.431525832199,55.7691782709106,194.993550254798,84.4505738102091,48.0927088364943,40.1508202194921,140.307357713289,208.516839033183,198.45596483827,175.385997852972,141.986551458336,83.172279548563,176.321195208221,165.555436468177,212.593125474269,156.23425227739,231.02840959304,30.2499031821776,34.7790837140887,103.854626546785,176.453619656579,172.537313747793,188.012479409527,149.813873542832,144.665099434433,125.168094861594,191.451908361269,95.6814730118414,174.920349472198,220.970506650101,140.041821675788,0,213.33603223686,77.1196907486488
"50",52.7282111247554,62.0351105085685,68.1320917242375,43.2192575170414,72.5640471029458,26.8389983329888,56.3646321320432,130.567259785114,91.107390080141,83.5562958368951,226.657314281975,140.237601928409,63.7570245963979,84.7063721911509,127.863860263469,97.9410183181454,84.8441994572269,35.480910140873,159.418197183643,78.0539696489732,160.921591970497,183.453819178651,183.037623343765,102.051698198814,5.96984162598198,17.2530158225949,70.5924777814082,89.4275157686416,130.200199567648,100.31246235637,115.845977099818,4.8565269133628,96.3681129129999,61.7156813884659,204.190453201591,244.201394298677,169.572591018858,60.2381092116847,105.205749430854,90.1272454284691,164.430665533472,73.8651964513683,90.0083343675932,113.805662235067,117.762691650439,73.9429029739086,56.5329986210751,109.565164543156,213.33603223686,0,154.215501835733
"51",148.767750628358,113.425668974776,95.6784470410996,145.185950856264,115.258847458966,135.490537999923,110.362544375594,112.5801571185,89.2408975026621,70.6592061043221,106.721973656448,97.2081460768434,129.519982641573,157.580145904921,32.9078182374884,56.3193843811614,128.762126314964,118.871481391878,31.2103500919669,120.321711275322,15.0345669511584,32.4056470363329,73.8179862496149,65.2446499802337,150.562424225609,142.517071544993,102.871599852328,70.3277043277871,43.7864738870268,99.705804540703,88.4360893587924,152.215982689471,80.6523234457697,159.137288059126,55.4581739356042,111.860926875994,39.6491107627586,106.276404774833,95.6715276136115,112.094738090108,79.6810624173228,80.4291323784306,65.7284513067809,114.34071752232,49.1442090308428,101.767874056544,149.484392807528,63.7036370199179,77.1196907486488,154.215501835733,0
