"","Count_180","idSensore","Year","Month","Count_120"
"4240",NA,9861,2005,8,NA
"4241",NA,9861,2005,9,NA
"4242",NA,9861,2005,10,NA
"4243",NA,9861,2006,4,NA
"4244",NA,9861,2006,5,NA
"4245",NA,9861,2006,6,NA
"4246",NA,9861,2006,7,NA
"4247",NA,9861,2006,8,NA
"4248",NA,9861,2006,9,NA
"4249",NA,9861,2006,10,NA
"4250",0,9861,2007,4,9
"4251",4,9861,2007,5,11
"4252",0,9861,2007,6,9
"4253",NA,9861,2007,7,NA
"4254",NA,9861,2007,8,NA
"4255",NA,9861,2007,9,NA
"4256",NA,9861,2007,10,0
"4257",0,9861,2008,4,2
"4258",NA,9861,2008,5,NA
"4259",NA,9861,2008,6,10
"4260",NA,9861,2008,7,NA
"4261",0,9861,2008,8,6
"4262",0,9861,2008,9,0
"4263",0,9861,2008,10,0
"4264",0,9861,2009,4,0
"4265",NA,9861,2009,5,NA
"4266",NA,9861,2009,6,NA
"4267",NA,9861,2009,7,NA
"4268",0,9861,2009,8,1
"4269",0,9861,2009,9,0
"4270",0,9861,2009,10,0
"4271",0,9861,2010,4,0
"4272",0,9861,2010,5,4
"4273",0,9861,2010,6,7
"4274",0,9861,2010,7,9
"4275",0,9861,2010,8,1
"4276",0,9861,2010,9,1
"4277",0,9861,2010,10,0
"4278",0,9861,2011,4,1
"4279",0,9861,2011,5,5
"4280",0,9861,2011,6,2
"4281",0,9861,2011,7,0
"4282",6,9861,2011,8,15
"4283",NA,9861,2011,9,NA
"4284",0,9861,2011,10,0
"4285",0,9861,2012,4,1
"4286",0,9861,2012,5,9
"4287",2,9861,2012,6,10
"4288",2,9861,2012,7,15
"4289",2,9861,2012,8,22
"4290",0,9861,2012,9,3
"4291",0,9861,2012,10,0
"4292",0,9861,2013,4,2
"4293",0,9861,2013,5,0
"4294",NA,9861,2013,6,NA
"4295",1,9861,2013,7,21
"4296",0,9861,2013,8,13
"4297",0,9861,2013,9,4
"4298",0,9861,2013,10,0
"4299",NA,9861,2014,4,NA
"4300",0,9861,2014,5,7
"4301",7,9861,2014,6,20
"4302",1,9861,2014,7,10
"4303",0,9861,2014,8,2
"4304",0,9861,2014,9,0
"4305",0,9861,2014,10,0
"4306",0,9861,2015,4,0
"4307",0,9861,2015,5,4
"4308",1,9861,2015,6,15
"4309",6,9861,2015,7,22
"4310",2,9861,2015,8,14
"4311",0,9861,2015,9,0
"4312",0,9861,2015,10,0
"4313",0,9861,2016,4,0
"4314",0,9861,2016,5,3
"4315",0,9861,2016,6,9
"4316",2,9861,2016,7,19
"4317",0,9861,2016,8,15
"4318",0,9861,2016,9,8
"4319",0,9861,2016,10,0
"4320",0,9861,2017,4,1
"4321",0,9861,2017,5,3
"4322",0,9861,2017,6,6
"4323",1,9861,2017,7,20
"4324",3,9861,2017,8,20
"4325",0,9861,2017,9,0
"4326",0,9861,2017,10,0
"4327",0,9861,2018,4,0
"4328",0,9861,2018,5,0
"4329",0,9861,2018,6,11
"4330",0,9861,2018,7,17
"4331",0,9861,2018,8,17
"4332",0,9861,2018,9,2
"4333",NA,9861,2018,10,NA
"4334",0,9861,2019,4,1
"4335",0,9861,2019,5,0
"4336",3,9861,2019,6,16
"4337",3,9861,2019,7,17
"4338",0,9861,2019,8,10
"4339",0,9861,2019,9,1
"4340",0,9861,2019,10,0
"4341",0,9861,2020,4,1
"4342",0,9861,2020,5,0
"4343",0,9861,2020,6,3
"4344",0,9861,2020,7,13
"4345",0,9861,2020,8,10
"4346",0,9861,2020,9,4
"4347",0,9861,2020,10,0
"4348",0,9861,2021,4,0
"4349",NA,9861,2021,5,NA
"4350",0,9861,2021,6,10
"4351",0,9861,2021,7,6
"4352",0,9861,2021,8,8
"4353",0,9861,2021,9,8
"4354",0,9861,2021,10,0
"4355",0,9861,2022,4,1
"4356",0,9861,2022,5,3
"4357",0,9861,2022,6,6
"4358",0,9861,2022,7,14
"4359",0,9861,2022,8,9
"4360",0,9861,2022,9,0
"4361",0,9861,2022,10,0
"4362",0,9861,2023,4,2
"4363",0,9861,2023,5,9
"4364",2,9861,2023,6,22
"4365",1,9861,2023,7,21
"4366",3,9861,2023,8,20
"4367",0,9861,2023,9,12
"4368",0,9861,2023,10,3
"4369",NA,9882,2000,4,NA
"4370",NA,9882,2000,5,NA
"4371",NA,9882,2000,6,NA
"4372",NA,9882,2000,7,NA
"4373",NA,9882,2000,8,NA
"4374",NA,9882,2000,9,NA
"4375",NA,9882,2000,10,NA
"4376",NA,9882,2001,4,NA
"4377",NA,9882,2001,5,NA
"4378",NA,9882,2001,6,NA
"4379",NA,9882,2001,7,NA
"4380",NA,9882,2001,8,NA
"4381",NA,9882,2001,9,NA
"4382",NA,9882,2001,10,NA
"4383",NA,9882,2002,4,NA
"4384",NA,9882,2002,5,NA
"4385",NA,9882,2002,6,NA
"4386",NA,9882,2002,7,NA
"4387",NA,9882,2002,8,NA
"4388",NA,9882,2002,9,NA
"4389",NA,9882,2002,10,NA
"4390",NA,9882,2003,4,NA
"4391",NA,9882,2003,5,NA
"4392",NA,9882,2003,6,NA
"4393",NA,9882,2003,7,NA
"4394",NA,9882,2003,8,NA
"4395",NA,9882,2003,9,NA
"4396",NA,9882,2003,10,NA
"4397",NA,9882,2004,4,NA
"4398",NA,9882,2004,5,NA
"4399",NA,9882,2004,6,NA
"4400",NA,9882,2004,7,NA
"4401",NA,9882,2004,8,NA
"4402",NA,9882,2004,9,NA
"4403",NA,9882,2004,10,NA
"4404",NA,9882,2005,4,NA
"4405",NA,9882,2005,5,NA
"4406",NA,9882,2005,6,NA
"4407",NA,9882,2005,7,NA
"4408",NA,9882,2005,8,NA
"4409",NA,9882,2005,9,NA
"4410",NA,9882,2005,10,NA
"4411",NA,9882,2006,4,NA
"4412",NA,9882,2006,5,NA
"4413",NA,9882,2006,6,NA
"4414",NA,9882,2006,7,NA
"4415",NA,9882,2006,8,NA
"4416",NA,9882,2006,9,NA
"4417",NA,9882,2006,10,NA
"4418",0,9882,2007,4,14
"4419",NA,9882,2007,5,NA
"4420",0,9882,2007,6,9
"4421",6,9882,2007,7,18
"4422",1,9882,2007,8,16
"4423",0,9882,2007,9,4
"4424",0,9882,2007,10,0
"4425",0,9882,2008,4,1
"4426",0,9882,2008,5,7
"4427",NA,9882,2008,6,NA
"4428",NA,9882,2008,7,NA
"4429",NA,9882,2008,8,NA
"4430",0,9882,2008,9,1
"4431",0,9882,2008,10,0
"4432",0,9882,2009,4,0
"4433",1,9882,2009,5,7
"4434",2,9882,2009,6,12
"4435",5,9882,2009,7,17
"4436",1,9882,2009,8,19
"4437",0,9882,2009,9,0
"4438",0,9882,2009,10,0
"4439",NA,9882,2010,4,NA
"4440",0,9882,2010,5,4
"4441",2,9882,2010,6,11
"4442",11,9882,2010,7,23
"4443",0,9882,2010,8,9
"4444",NA,9882,2010,9,NA
"4445",0,9882,2010,10,0
"4446",0,9882,2011,4,1
"4447",1,9882,2011,5,13
"4448",1,9882,2011,6,7
"4449",0,9882,2011,7,9
"4450",5,9882,2011,8,22
"4451",0,9882,2011,9,2
"4452",0,9882,2011,10,1
"4453",0,9882,2012,4,0
"4454",0,9882,2012,5,6
"4455",NA,9882,2012,6,NA
"4456",7,9882,2012,7,27
"4457",8,9882,2012,8,23
"4458",NA,9882,2012,9,NA
"4459",NA,9882,2012,10,0
"4460",0,9882,2013,4,0
"4461",0,9882,2013,5,0
"4462",2,9882,2013,6,11
"4463",11,9882,2013,7,26
"4464",5,9882,2013,8,19
"4465",0,9882,2013,9,4
"4466",NA,9882,2013,10,NA
"4467",0,9882,2014,4,0
"4468",0,9882,2014,5,0
"4469",4,9882,2014,6,12
"4470",1,9882,2014,7,12
"4471",1,9882,2014,8,5
"4472",0,9882,2014,9,0
"4473",0,9882,2014,10,0
"4474",0,9882,2015,4,1
"4475",1,9882,2015,5,8
"4476",1,9882,2015,6,14
"4477",NA,9882,2015,7,NA
"4478",11,9882,2015,8,19
"4479",0,9882,2015,9,2
"4480",0,9882,2015,10,0
"4481",0,9882,2016,4,0
"4482",0,9882,2016,5,6
"4483",NA,9882,2016,6,NA
"4484",6,9882,2016,7,24
"4485",0,9882,2016,8,18
"4486",4,9882,2016,9,10
"4487",0,9882,2016,10,0
"4488",0,9882,2017,4,4
"4489",2,9882,2017,5,12
"4490",10,9882,2017,6,20
"4491",7,9882,2017,7,23
"4492",9,9882,2017,8,22
"4493",0,9882,2017,9,0
"4494",0,9882,2017,10,0
"4495",0,9882,2018,4,7
"4496",NA,9882,2018,5,NA
"4497",2,9882,2018,6,21
"4498",8,9882,2018,7,28
"4499",8,9882,2018,8,21
"4500",1,9882,2018,9,12
"4501",0,9882,2018,10,0
"4502",0,9882,2019,4,7
"4503",0,9882,2019,5,5
"4504",7,9882,2019,6,25
"4505",10,9882,2019,7,27
"4506",1,9882,2019,8,21
"4507",0,9882,2019,9,7
"4508",0,9882,2019,10,0
"4509",0,9882,2020,4,10
"4510",0,9882,2020,5,10
"4511",0,9882,2020,6,10
"4512",6,9882,2020,7,19
"4513",1,9882,2020,8,19
"4514",0,9882,2020,9,12
"4515",0,9882,2020,10,0
"4516",0,9882,2021,4,4
"4517",0,9882,2021,5,2
"4518",1,9882,2021,6,15
"4519",0,9882,2021,7,13
"4520",4,9882,2021,8,13
"4521",0,9882,2021,9,13
"4522",0,9882,2021,10,0
"4523",0,9882,2022,4,1
"4524",0,9882,2022,5,8
"4525",3,9882,2022,6,17
"4526",2,9882,2022,7,27
"4527",2,9882,2022,8,19
"4528",0,9882,2022,9,2
"4529",0,9882,2022,10,0
"4530",0,9882,2023,4,0
"4531",0,9882,2023,5,1
"4532",0,9882,2023,6,11
"4533",1,9882,2023,7,14
"4534",2,9882,2023,8,17
"4535",2,9882,2023,9,8
"4536",0,9882,2023,10,0
"4537",NA,9899,2000,4,NA
"4538",NA,9899,2000,5,NA
"4539",NA,9899,2000,6,NA
"4540",NA,9899,2000,7,NA
"4541",NA,9899,2000,8,NA
"4542",NA,9899,2000,9,NA
"4543",NA,9899,2000,10,NA
"4544",NA,9899,2001,4,NA
"4545",NA,9899,2001,5,NA
"4546",NA,9899,2001,6,NA
"4547",NA,9899,2001,7,NA
"4548",NA,9899,2001,8,NA
"4549",NA,9899,2001,9,NA
"4550",NA,9899,2001,10,NA
"4551",NA,9899,2002,4,NA
"4552",NA,9899,2002,5,NA
"4553",NA,9899,2002,6,NA
"4554",NA,9899,2002,7,NA
"4555",NA,9899,2002,8,NA
"4556",NA,9899,2002,9,NA
"4557",NA,9899,2002,10,NA
"4558",NA,9899,2003,4,NA
"4559",NA,9899,2003,5,NA
"4560",NA,9899,2003,6,NA
"4561",NA,9899,2003,7,NA
"4562",NA,9899,2003,8,NA
"4563",NA,9899,2003,9,NA
"4564",NA,9899,2003,10,NA
"4565",NA,9899,2004,4,NA
"4566",NA,9899,2004,5,NA
"4567",NA,9899,2004,6,NA
"4568",NA,9899,2004,7,NA
"4569",NA,9899,2004,8,NA
"4570",NA,9899,2004,9,NA
"4571",NA,9899,2004,10,NA
"4572",NA,9899,2005,4,NA
"4573",NA,9899,2005,5,NA
"4574",NA,9899,2005,6,NA
"4575",NA,9899,2005,7,NA
"4576",NA,9899,2005,8,NA
"4577",NA,9899,2005,9,NA
"4578",NA,9899,2005,10,NA
"4579",NA,9899,2006,4,NA
"4580",NA,9899,2006,5,NA
"4581",NA,9899,2006,6,NA
"4582",NA,9899,2006,7,NA
"4583",NA,9899,2006,8,NA
"4584",NA,9899,2006,9,NA
"4585",NA,9899,2006,10,NA
"4586",0,9899,2007,4,18
"4587",NA,9899,2007,5,NA
"4588",NA,9899,2007,6,NA
"4589",5,9899,2007,7,20
"4590",NA,9899,2007,8,NA
"4591",0,9899,2007,9,4
"4592",NA,9899,2007,10,NA
"4593",0,9899,2008,4,0
"4594",0,9899,2008,5,0
"4595",0,9899,2008,6,2
"4596",0,9899,2008,7,5
"4597",0,9899,2008,8,3
"4598",0,9899,2008,9,0
"4599",NA,9899,2008,10,NA
"4600",0,9899,2009,4,0
"4601",1,9899,2009,5,8
"4602",2,9899,2009,6,16
"4603",3,9899,2009,7,18
"4604",0,9899,2009,8,20
"4605",0,9899,2009,9,1
"4606",0,9899,2009,10,0
"4607",0,9899,2010,4,2
"4608",0,9899,2010,5,7
"4609",1,9899,2010,6,14
"4610",0,9899,2010,7,23
"4611",0,9899,2010,8,8
"4612",0,9899,2010,9,3
"4613",0,9899,2010,10,0
"4614",0,9899,2011,4,11
"4615",4,9899,2011,5,23
"4616",1,9899,2011,6,10
"4617",0,9899,2011,7,19
"4618",3,9899,2011,8,25
"4619",0,9899,2011,9,10
"4620",0,9899,2011,10,2
"4621",0,9899,2012,4,1
"4622",0,9899,2012,5,12
"4623",0,9899,2012,6,16
"4624",2,9899,2012,7,22
"4625",2,9899,2012,8,22
"4626",NA,9899,2012,9,NA
"4627",0,9899,2012,10,0
"4628",0,9899,2013,4,3
"4629",0,9899,2013,5,0
"4630",0,9899,2013,6,10
"4631",1,9899,2013,7,27
"4632",3,9899,2013,8,12
"4633",NA,9899,2013,9,NA
"4634",NA,9899,2013,10,NA
"4635",0,9899,2014,4,0
"4636",0,9899,2014,5,1
"4637",2,9899,2014,6,11
"4638",0,9899,2014,7,4
"4639",0,9899,2014,8,2
"4640",0,9899,2014,9,0
"4641",NA,9899,2014,10,NA
"4642",0,9899,2015,4,1
"4643",0,9899,2015,5,5
"4644",1,9899,2015,6,15
"4645",6,9899,2015,7,28
"4646",2,9899,2015,8,15
"4647",0,9899,2015,9,1
"4648",0,9899,2015,10,0
"4649",0,9899,2016,4,0
"4650",0,9899,2016,5,0
"4651",0,9899,2016,6,5
"4652",0,9899,2016,7,15
"4653",0,9899,2016,8,7
"4654",NA,9899,2016,9,4
"4655",0,9899,2016,10,0
"4656",0,9899,2017,4,0
"4657",NA,9899,2017,5,0
"4658",NA,9899,2017,6,14
"4659",1,9899,2017,7,15
"4660",2,9899,2017,8,19
"4661",0,9899,2017,9,0
"4662",0,9899,2017,10,0
"4663",0,9899,2018,4,0
"4664",0,9899,2018,5,3
"4665",0,9899,2018,6,10
"4666",1,9899,2018,7,23
"4667",1,9899,2018,8,18
"4668",0,9899,2018,9,9
"4669",0,9899,2018,10,0
"4670",0,9899,2019,4,0
"4671",0,9899,2019,5,2
"4672",4,9899,2019,6,24
"4673",8,9899,2019,7,24
"4674",0,9899,2019,8,10
"4675",NA,9899,2019,9,NA
"4676",NA,9899,2019,10,0
"4677",0,9899,2020,4,7
"4678",0,9899,2020,5,5
"4679",0,9899,2020,6,6
"4680",4,9899,2020,7,20
"4681",1,9899,2020,8,18
"4682",0,9899,2020,9,13
"4683",0,9899,2020,10,0
"4684",1,9899,2021,4,10
"4685",0,9899,2021,5,2
"4686",1,9899,2021,6,10
"4687",0,9899,2021,7,14
"4688",0,9899,2021,8,1
"4689",0,9899,2021,9,10
"4690",0,9899,2021,10,0
"4691",0,9899,2022,4,4
"4692",0,9899,2022,5,12
"4693",4,9899,2022,6,20
"4694",2,9899,2022,7,30
"4695",0,9899,2022,8,21
"4696",0,9899,2022,9,0
"4697",0,9899,2022,10,0
"4698",0,9899,2023,4,2
"4699",0,9899,2023,5,13
"4700",3,9899,2023,6,24
"4701",1,9899,2023,7,10
"4702",2,9899,2023,8,18
"4703",2,9899,2023,9,11
"4704",0,9899,2023,10,3
"4705",NA,9925,2000,4,NA
"4706",NA,9925,2000,5,NA
"4707",NA,9925,2000,6,NA
"4708",NA,9925,2000,7,NA
"4709",NA,9925,2000,8,NA
"4710",NA,9925,2000,9,NA
"4711",NA,9925,2000,10,NA
"4712",NA,9925,2001,4,NA
"4713",NA,9925,2001,5,NA
"4714",NA,9925,2001,6,NA
"4715",NA,9925,2001,7,NA
"4716",NA,9925,2001,8,NA
"4717",NA,9925,2001,9,NA
"4718",NA,9925,2001,10,NA
"4719",NA,9925,2002,4,NA
"4720",NA,9925,2002,5,NA
"4721",NA,9925,2002,6,NA
"4722",NA,9925,2002,7,NA
"4723",NA,9925,2002,8,NA
"4724",NA,9925,2002,9,NA
"4725",NA,9925,2002,10,NA
"4726",NA,9925,2003,4,NA
"4727",NA,9925,2003,5,NA
"4728",NA,9925,2003,6,NA
"4729",NA,9925,2003,7,NA
"4730",NA,9925,2003,8,NA
"4731",NA,9925,2003,9,NA
"4732",NA,9925,2003,10,NA
"4733",NA,9925,2004,4,NA
"4734",NA,9925,2004,5,NA
"4735",NA,9925,2004,6,NA
"4736",NA,9925,2004,7,NA
"4737",NA,9925,2004,8,NA
"4738",NA,9925,2004,9,NA
"4739",NA,9925,2004,10,NA
"4740",NA,9925,2005,4,NA
"4741",NA,9925,2005,5,NA
"4742",NA,9925,2005,6,NA
"4743",NA,9925,2005,7,NA
"4744",NA,9925,2005,8,NA
"4745",NA,9925,2005,9,NA
"4746",NA,9925,2005,10,NA
"4747",NA,9925,2006,4,NA
"4748",NA,9925,2006,5,NA
"4749",NA,9925,2006,6,NA
"4750",NA,9925,2006,7,NA
"4751",NA,9925,2006,8,NA
"4752",NA,9925,2006,9,NA
"4753",NA,9925,2006,10,NA
"4754",0,9925,2007,4,5
"4755",0,9925,2007,5,8
"4756",0,9925,2007,6,7
"4757",3,9925,2007,7,18
"4758",0,9925,2007,8,10
"4759",0,9925,2007,9,6
"4760",0,9925,2007,10,0
"4761",0,9925,2008,4,1
"4762",NA,9925,2008,5,7
"4763",3,9925,2008,6,14
"4764",1,9925,2008,7,22
"4765",1,9925,2008,8,19
"4766",1,9925,2008,9,4
"4767",0,9925,2008,10,0
"4768",0,9925,2009,4,0
"4769",0,9925,2009,5,9
"4770",0,9925,2009,6,17
"4771",1,9925,2009,7,23
"4772",0,9925,2009,8,21
"4773",0,9925,2009,9,1
"4774",0,9925,2009,10,0
"4775",0,9925,2010,4,2
"4776",NA,9925,2010,5,6
"4777",0,9925,2010,6,18
"4778",6,9925,2010,7,24
"4779",0,9925,2010,8,12
"4780",0,9925,2010,9,1
"4781",0,9925,2010,10,0
"4782",0,9925,2011,4,6
"4783",0,9925,2011,5,17
"4784",1,9925,2011,6,8
"4785",0,9925,2011,7,12
"4786",0,9925,2011,8,22
"4787",0,9925,2011,9,7
"4788",0,9925,2011,10,0
"4789",0,9925,2012,4,0
"4790",0,9925,2012,5,9
"4791",0,9925,2012,6,14
"4792",1,9925,2012,7,22
"4793",2,9925,2012,8,22
"4794",0,9925,2012,9,4
"4795",0,9925,2012,10,0
"4796",0,9925,2013,4,3
"4797",0,9925,2013,5,0
"4798",0,9925,2013,6,10
"4799",6,9925,2013,7,28
"4800",3,9925,2013,8,13
"4801",0,9925,2013,9,1
"4802",0,9925,2013,10,0
"4803",0,9925,2014,4,1
"4804",0,9925,2014,5,5
"4805",5,9925,2014,6,18
"4806",0,9925,2014,7,10
"4807",0,9925,2014,8,5
"4808",0,9925,2014,9,0
"4809",0,9925,2014,10,0
"4810",0,9925,2015,4,2
"4811",0,9925,2015,5,10
"4812",NA,9925,2015,6,18
"4813",NA,9925,2015,7,NA
"4814",4,9925,2015,8,17
"4815",0,9925,2015,9,1
"4816",0,9925,2015,10,0
"4817",0,9925,2016,4,0
"4818",0,9925,2016,5,7
"4819",1,9925,2016,6,12
"4820",4,9925,2016,7,25
"4821",0,9925,2016,8,16
"4822",0,9925,2016,9,9
"4823",0,9925,2016,10,0
"4824",0,9925,2017,4,0
"4825",0,9925,2017,5,11
"4826",NA,9925,2017,6,NA
"4827",4,9925,2017,7,22
"4828",1,9925,2017,8,20
"4829",0,9925,2017,9,2
"4830",0,9925,2017,10,0
"4831",0,9925,2018,4,0
"4832",0,9925,2018,5,4
"4833",0,9925,2018,6,14
"4834",7,9925,2018,7,28
"4835",2,9925,2018,8,22
"4836",0,9925,2018,9,8
"4837",0,9925,2018,10,0
"4838",0,9925,2019,4,0
"4839",0,9925,2019,5,0
"4840",3,9925,2019,6,19
"4841",3,9925,2019,7,19
"4842",0,9925,2019,8,7
"4843",0,9925,2019,9,1
"4844",0,9925,2019,10,0
"4845",0,9925,2020,4,3
"4846",0,9925,2020,5,7
"4847",0,9925,2020,6,11
"4848",5,9925,2020,7,20
"4849",0,9925,2020,8,18
"4850",0,9925,2020,9,12
"4851",0,9925,2020,10,0
"4852",0,9925,2021,4,3
"4853",0,9925,2021,5,2
"4854",0,9925,2021,6,15
"4855",0,9925,2021,7,15
"4856",0,9925,2021,8,11
"4857",0,9925,2021,9,7
"4858",0,9925,2021,10,0
"4859",0,9925,2022,4,1
"4860",0,9925,2022,5,11
"4861",3,9925,2022,6,20
"4862",3,9925,2022,7,28
"4863",0,9925,2022,8,18
"4864",0,9925,2022,9,1
"4865",0,9925,2022,10,0
"4866",0,9925,2023,4,0
"4867",0,9925,2023,5,6
"4868",0,9925,2023,6,16
"4869",1,9925,2023,7,14
"4870",1,9925,2023,8,15
"4871",0,9925,2023,9,6
"4872",0,9925,2023,10,0
"4873",NA,9972,2000,4,NA
"4874",NA,9972,2000,5,NA
"4875",NA,9972,2000,6,NA
"4876",NA,9972,2000,7,NA
"4877",NA,9972,2000,8,NA
"4878",NA,9972,2000,9,NA
"4879",NA,9972,2000,10,NA
"4880",NA,9972,2001,4,NA
"4881",NA,9972,2001,5,NA
"4882",NA,9972,2001,6,NA
"4883",NA,9972,2001,7,NA
"4884",NA,9972,2001,8,NA
"4885",NA,9972,2001,9,NA
"4886",NA,9972,2001,10,NA
"4887",NA,9972,2002,4,NA
"4888",NA,9972,2002,5,NA
"4889",NA,9972,2002,6,NA
"4890",NA,9972,2002,7,NA
"4891",NA,9972,2002,8,NA
"4892",NA,9972,2002,9,NA
"4893",NA,9972,2002,10,NA
"4894",NA,9972,2003,4,NA
"4895",NA,9972,2003,5,NA
"4896",NA,9972,2003,6,NA
"4897",NA,9972,2003,7,NA
"4898",NA,9972,2003,8,NA
"4899",NA,9972,2003,9,NA
"4900",NA,9972,2003,10,NA
"4901",NA,9972,2004,4,NA
"4902",NA,9972,2004,5,NA
"4903",NA,9972,2004,6,NA
"4904",NA,9972,2004,7,NA
"4905",NA,9972,2004,8,NA
"4906",NA,9972,2004,9,NA
"4907",NA,9972,2004,10,NA
"4908",NA,9972,2005,4,NA
"4909",NA,9972,2005,5,NA
"4910",NA,9972,2005,6,NA
"4911",NA,9972,2005,7,NA
"4912",NA,9972,2005,8,NA
"4913",NA,9972,2005,9,NA
"4914",NA,9972,2005,10,NA
"4915",NA,9972,2006,4,NA
"4916",NA,9972,2006,5,NA
"4917",NA,9972,2006,6,NA
"4918",NA,9972,2006,7,NA
"4919",NA,9972,2006,8,NA
"4920",NA,9972,2006,9,NA
"4921",NA,9972,2006,10,NA
"4922",0,9972,2007,4,20
"4923",4,9972,2007,5,13
"4924",4,9972,2007,6,17
"4925",9,9972,2007,7,22
"4926",5,9972,2007,8,16
"4927",2,9972,2007,9,10
"4928",0,9972,2007,10,0
"4929",0,9972,2008,4,5
"4930",0,9972,2008,5,13
"4931",11,9972,2008,6,12
"4932",8,9972,2008,7,20
"4933",5,9972,2008,8,23
"4934",1,9972,2008,9,2
"4935",0,9972,2008,10,0
"4936",0,9972,2009,4,6
"4937",6,9972,2009,5,20
"4938",10,9972,2009,6,20
"4939",14,9972,2009,7,27
"4940",4,9972,2009,8,27
"4941",1,9972,2009,9,8
"4942",0,9972,2009,10,0
"4943",0,9972,2010,4,6
"4944",2,9972,2010,5,7
"4945",8,9972,2010,6,16
"4946",20,9972,2010,7,29
"4947",2,9972,2010,8,17
"4948",0,9972,2010,9,7
"4949",0,9972,2010,10,0
"4950",0,9972,2011,4,10
"4951",2,9972,2011,5,21
"4952",4,9972,2011,6,11
"4953",2,9972,2011,7,18
"4954",10,9972,2011,8,25
"4955",3,9972,2011,9,17
"4956",1,9972,2011,10,4
"4957",0,9972,2012,4,1
"4958",1,9972,2012,5,9
"4959",6,9972,2012,6,12
"4960",10,9972,2012,7,27
"4961",8,9972,2012,8,28
"4962",3,9972,2012,9,6
"4963",0,9972,2012,10,0
"4964",0,9972,2013,4,6
"4965",0,9972,2013,5,3
"4966",6,9972,2013,6,16
"4967",13,9972,2013,7,30
"4968",10,9972,2013,8,25
"4969",2,9972,2013,9,10
"4970",0,9972,2013,10,0
"4971",NA,9972,2014,4,NA
"4972",0,9972,2014,5,2
"4973",5,9972,2014,6,11
"4974",2,9972,2014,7,7
"4975",0,9972,2014,8,1
"4976",0,9972,2014,9,0
"4977",0,9972,2014,10,0
"4978",0,9972,2015,4,0
"4979",1,9972,2015,5,9
"4980",8,9972,2015,6,20
"4981",19,9972,2015,7,27
"4982",3,9972,2015,8,14
"4983",0,9972,2015,9,0
"4984",0,9972,2015,10,0
"4985",0,9972,2016,4,1
"4986",0,9972,2016,5,11
"4987",3,9972,2016,6,11
"4988",6,9972,2016,7,21
"4989",0,9972,2016,8,15
"4990",1,9972,2016,9,12
"4991",0,9972,2016,10,0
"4992",0,9972,2017,4,2
"4993",2,9972,2017,5,12
"4994",7,9972,2017,6,20
"4995",8,9972,2017,7,20
"4996",5,9972,2017,8,17
"4997",0,9972,2017,9,3
"4998",0,9972,2017,10,0
"4999",0,9972,2018,4,10
"5000",0,9972,2018,5,5
"5001",3,9972,2018,6,25
"5002",8,9972,2018,7,30
"5003",5,9972,2018,8,21
"5004",NA,9972,2018,9,17
"5005",0,9972,2018,10,0
"5006",0,9972,2019,4,7
"5007",0,9972,2019,5,4
"5008",12,9972,2019,6,26
"5009",14,9972,2019,7,27
"5010",0,9972,2019,8,18
"5011",0,9972,2019,9,8
"5012",0,9972,2019,10,0
"5013",0,9972,2020,4,13
"5014",0,9972,2020,5,13
"5015",0,9972,2020,6,11
"5016",8,9972,2020,7,27
"5017",4,9972,2020,8,20
"5018",0,9972,2020,9,12
"5019",0,9972,2020,10,0
"5020",0,9972,2021,4,4
"5021",0,9972,2021,5,4
"5022",2,9972,2021,6,22
"5023",4,9972,2021,7,18
"5024",0,9972,2021,8,14
"5025",1,9972,2021,9,14
"5026",0,9972,2021,10,0
"5027",0,9972,2022,4,5
"5028",1,9972,2022,5,18
"5029",1,9972,2022,6,22
"5030",10,9972,2022,7,29
"5031",5,9972,2022,8,26
"5032",0,9972,2022,9,7
"5033",0,9972,2022,10,0
"5034",0,9972,2023,4,0
"5035",0,9972,2023,5,8
"5036",6,9972,2023,6,21
"5037",4,9972,2023,7,24
"5038",2,9972,2023,8,18
"5039",2,9972,2023,9,12
"5040",0,9972,2023,10,3
"5041",NA,9991,2000,4,NA
"5042",NA,9991,2000,5,NA
"5043",NA,9991,2000,6,NA
"5044",NA,9991,2000,7,NA
"5045",NA,9991,2000,8,NA
"5046",NA,9991,2000,9,NA
"5047",NA,9991,2000,10,NA
"5048",NA,9991,2001,4,NA
"5049",NA,9991,2001,5,NA
"5050",NA,9991,2001,6,NA
"5051",NA,9991,2001,7,NA
"5052",NA,9991,2001,8,NA
"5053",NA,9991,2001,9,NA
"5054",NA,9991,2001,10,NA
"5055",NA,9991,2002,4,NA
"5056",NA,9991,2002,5,NA
"5057",NA,9991,2002,6,NA
"5058",NA,9991,2002,7,NA
"5059",NA,9991,2002,8,NA
"5060",NA,9991,2002,9,NA
"5061",NA,9991,2002,10,NA
"5062",NA,9991,2003,4,NA
"5063",NA,9991,2003,5,NA
"5064",NA,9991,2003,6,NA
"5065",NA,9991,2003,7,NA
"5066",NA,9991,2003,8,NA
"5067",NA,9991,2003,9,NA
"5068",NA,9991,2003,10,NA
"5069",NA,9991,2004,4,NA
"5070",NA,9991,2004,5,NA
"5071",NA,9991,2004,6,NA
"5072",NA,9991,2004,7,NA
"5073",NA,9991,2004,8,NA
"5074",NA,9991,2004,9,NA
"5075",NA,9991,2004,10,NA
"5076",NA,9991,2005,4,NA
